,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,siblings,father_income,mother_income,soft_skills,python_skill,excel_skill,sql_skill,addr_postal,addr_district,addr_city
360,361,Wesley Logan,20.0,Unknown,63.0,+998789280611,New Nathan,crystal65@gmail.com,,Data Science,117,active,0.0,excellent,221.0,,UZ 100431 Tashkent North Elizabeth,"girl, thought",5.0,676.0,1252.0,"personal, before",3.0,5.0,5.0,100431.0,,Tashkent
361,362,,21.0,Male,90.0,,Lake Austinchester,invalid_email,,Data Science,,pending,,excellent,11000.0,,"9044 Patterson Shoal, East Thomas",,,,,,,,,,,
362,363,,18.0,Male,64.0,,Anthonyburgh,invalid_email,,Data Science,,pending,,good,295.0,,"Madelineborough 29-kv, dom 49, Tashkent",,,,,,,,,,,Tashkent
363,364,Chelsea Green,18.0,Female,,,Amymouth,invalid_email,2021-08-03 19:29:37,Python,110,active,0.0,,21600.0,,UZ 100288 Tashkent Calebburgh,,,,,,,,,100288.0,,Tashkent
364,365,David Peterson,20.0,Male,95.0,+998505095260,Costaville,invalid_email,,Data Science,110,pending,1.42,excellent,230.0,,"Apartment 33, South Amy district, Tashkent, UZ, 100877",,,,,,,,,100877.0,South Amy district,Tashkent
365,366,,,Unknown,90.0,,Smithview,invalid_email,,Data Science,,active,15.5,,257.0,,,,,,,,,,,,,
366,367,Mrs. Patricia Martin,19.0,Unknown,91.0,+998304628893,Lake Neil,ramosbrian@campbell.info,,Data Science,100,inactive,0.0,,287.0,,UZ 100186 Tashkent North Timothyside,"Mr, set",5.0,1398.0,413.0,"child, staff",5.0,5.0,3.0,100186.0,,Tashkent
367,368,Dr. Julie Grimes,22.0,Female,70.0,+998714260050,Jessicaborough,kevinbailey@roberts.com,,Data Science,,inactive,,,65.0,,UZ 100148 Tashkent North Josephview,"book, ten",0.0,643.0,773.0,"recently, ground",5.0,3.0,4.0,100148.0,,Tashkent
368,369,,20.0,Female,90.0,,Angelamouth,invalid_email,,Data Science,,pending,,average,231.0,,"42338 Stewart Mission Apt. 356, Lisamouth","accept, case",0.0,1019.0,1024.0,"customer, forward",1.0,3.0,1.0,,,Lisamouth
369,370,,20.0,Female,90.0,+998451202542,Donnahaven,vickigoodwin@gmail.com,,Data Science,110,active,0.0,excellent,57.0,2022-05-15 21:27:10,,,,,,,,,,,,
370,371,,22.0,Unknown,63.0,,Thomaschester,invalid_email,2022-08-20 02:54:16,Data Science,110,inactive,,average,258.0,2020-10-14 16:34:04,"996 Kerr Alley Apt. 067, Christophermouth","protect, right",2.0,479.0,532.0,"market, rise",4.0,5.0,1.0,,,Christophermouth
371,372,Karen Lewis,19.0,Male,,,Gabrielburgh,invalid_email,,Data Science,70,inactive,,average,84.0,,"Apartment 1, Jerryville district, Tashkent, UZ, 100129","some, owner",3.0,1305.0,1060.0,"nearly, thank",3.0,3.0,4.0,100129.0,Jerryville district,Tashkent
372,373,Claire Armstrong,,Male,87.0,+998553465757,Jamesburgh,invalid_email,2022-04-10 22:55:21,Other,97,pending,-2.0,excellent,147.0,2021-04-19 19:09:19,,"much, long",3.0,1096.0,1164.0,"million, standard",3.0,2.0,3.0,,,
373,374,,22.0,Female,67.0,,Gravesmouth,invalid_email,1985-02-05 00:00:00,Python,110,active,,,202.0,,,"they, final",5.0,660.0,1327.0,"work, high",3.0,5.0,4.0,,,
374,375,,,Unknown,90.0,+998898535617,Alexville,jmorris@miller-george.info,,Data Science,110,active,,excellent,119.0,,"20130 Clifford Manor, Michaelmouth","develop, girl",2.0,786.0,645.0,"to, several",4.0,3.0,1.0,,,Michaelmouth
375,376,Shawn Lewis,19.0,Male,89.0,,Roseville,phill@thompson.com,2020-11-30 16:16:23,Data Science,110,active,15.5,excellent,206.0,,"48963 Jones Summit, East Jillstad","successful, small",0.0,1411.0,853.0,"require, to",2.0,1.0,5.0,,,
376,377,Robert Phillips,20.0,Male,90.0,+998333138609,Rodriguezstad,invalid_email,,Other,,active,-2.0,average,95.0,,"69350 Logan Gardens, Davidland","offer, unit",3.0,785.0,1178.0,"tree, understand",2.0,1.0,2.0,,,Davidland
377,378,Amy Elliott,20.0,Female,,+998333338606,Deniseland,,,Data Science,110,active,,,22200.0,,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382","remain, upon",4.0,1366.0,1367.0,"above, make",4.0,5.0,5.0,100382.0,Juanhaven district,Tashkent
378,379,Lori Hall,20.0,Unknown,90.0,,South Jasonchester,invalid_email,,Python,,active,0.0,good,20700.0,2020-12-17 06:09:02,"Gutierrezchester 4-kv, dom 8, Tashkent",,,,,,,,,,,Tashkent
379,380,Luke Frazier,,Male,90.0,,Johnburgh,gregory00@wiggins.info,,Python,,active,,excellent,188.0,2021-01-30 00:46:35,"Apartment 16, West Glenn district, Tashkent, UZ, 100309","pressure, yeah",4.0,1057.0,1225.0,"husband, contain",2.0,4.0,2.0,100309.0,West Glenn district,Tashkent
380,381,,22.0,Unknown,,+998311129647,Ashleymouth,invalid_email,2018-04-09 00:00:00,Python,,active,3.79,excellent,168.0,,"015 Claudia Fort, Nicolehaven","sport, tough",1.0,1286.0,1196.0,"poor, little",2.0,2.0,1.0,,,Nicolehaven
381,382,Nathan Murray,22.0,Unknown,,,New Gary,invalid_email,,Data Science,101,inactive,,average,20400.0,2008-10-12 22:30:00,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181","garden, water",0.0,371.0,941.0,"class, party",5.0,4.0,1.0,100181.0,Cardenasport district,Tashkent
382,383,Julie Howard,20.0,Male,68.0,,Spencerside,invalid_email,,Data Science,107,active,,,105.0,2021-06-01 20:29:16,"Johnbury 21-kv, dom 30, Tashkent",,,,,,,,,,,Tashkent
383,384,,,Female,90.0,+998014533891,New Jasonmouth,foleylauren@yahoo.com,,Data Science,75,inactive,,,272.0,,"79649 Drake Locks, Anthonymouth","charge, conference",0.0,715.0,1431.0,"available, growth",5.0,5.0,4.0,,,Anthonymouth
384,385,,18.0,Female,90.0,+998394022356,Kaylastad,invalid_email,,Data Science,,pending,15.5,,54.0,,"West Haleyton 6-kv, dom 8, Tashkent",,,,,,,,,,,Tashkent
385,386,Walter Bass,18.0,Unknown,94.0,+998049995119,Barnettton,invalid_email,,Data Science,,inactive,,good,156.0,,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854",,,,,,,,,100854.0,Mcclureborough district,Tashkent
386,387,Pamela Jackson,20.0,Female,90.0,,Jameschester,mthomas@gmail.com,,Python,110,pending,,average,164.0,,"4387 Schultz Ville Suite 145, Port Candaceland",,,,,,,,,,,
387,388,Julie Simpson,22.0,Male,90.0,+998902874294,Bryantport,invalid_email,2008-01-20 00:00:00,Data Science,73,pending,15.5,good,27300.0,,UZ 100279 Tashkent Smithton,"suggest, any",0.0,1470.0,637.0,"time, always",4.0,4.0,1.0,100279.0,,Tashkent
388,389,,21.0,Female,,,Jennifershire,emilymiller@rodriguez.com,1997-07-24 00:00:00,Data Science,99,active,,excellent,224.0,,,"alone, campaign",5.0,247.0,1018.0,"thought, free",1.0,5.0,4.0,,,
389,390,Terry Schaefer,20.0,Female,,+998375985834,New Michael,spencestacy@yahoo.com,,Data Science,110,pending,,,229.0,,"Apartment 29, Deniseview district, Tashkent, UZ, 100684",,,,,,,,,100684.0,Deniseview district,Tashkent
390,391,Bobby Armstrong,19.0,Female,,,Lake Joshua,invalid_email,,Data Science,102,pending,3.37,,286.0,,"Amandaview 11-kv, dom 34, Tashkent",,,,,,,,,,,Tashkent
391,392,Maureen Clark,,Male,56.0,,Campbellmouth,invalid_email,,Data Science,113,pending,,,153.0,,"Apartment 46, Williamsview district, Tashkent, UZ, 100561",,,,,,,,,100561.0,Williamsview district,Tashkent
392,393,Lance Matthews,,Unknown,90.0,,West Jacob,invalid_email,,Other,62,pending,1.58,good,287.0,2023-08-31 21:12:35,"New Steven 4-kv, dom 23, Tashkent",,,,,,,,,,,Tashkent
393,394,,,Male,,+998330729311,North Michael,nathan24@carroll.biz,2021-11-21 09:35:04,Data Science,110,pending,,,264.0,,"Apartment 17, Johnsonburgh district, Tashkent, UZ, 100810","activity, five",0.0,496.0,1494.0,"station, suddenly",3.0,2.0,5.0,100810.0,Johnsonburgh district,Tashkent
394,395,Donna Watkins,,Male,90.0,+998833478680,Port Leahchester,invalid_email,1979-08-21 00:00:00,Data Science,,active,15.5,average,201.0,,"Apartment 18, Jonathantown district, Tashkent, UZ, 100374","later, manager",4.0,293.0,1109.0,"TV, church",2.0,3.0,4.0,100374.0,Jonathantown district,Tashkent
395,396,,21.0,Female,61.0,,South Jeffrey,,2021-06-07 15:12:25,Python,,pending,-2.0,excellent,257.0,2008-04-07 15:02:00,"16728 Villa Way Suite 288, North Cody","voice, scene",1.0,752.0,398.0,"factor, art",1.0,4.0,4.0,,,
396,397,Toni Beck,,Male,,,East Sonyaview,,,Data Science,,inactive,0.0,good,21500.0,,"8989 Wesley Prairie Suite 040, Lake Paulfort","daughter, visit",5.0,346.0,1429.0,"understand, two",5.0,5.0,5.0,,,
397,398,,,Male,90.0,+998960384284,Markfort,dmaldonado@vazquez.info,2006-12-22 00:00:00,Other,110,pending,,average,239.0,,"4018 Hutchinson Camp Apt. 954, Lake Michelleport","rule, himself",0.0,967.0,253.0,"human, front",4.0,2.0,5.0,,,
398,399,Sarah Stafford,18.0,Female,,,North Angelatown,invalid_email,,Data Science,83,pending,1.84,excellent,195.0,1995-03-08 02:43:00,"Wayneland 15-kv, dom 40, Tashkent","seek, until",2.0,979.0,784.0,"thus, state",1.0,5.0,4.0,,,Tashkent
399,400,Cameron Potter DDS,,Female,83.0,,West Annaberg,jwoods@gmail.com,2023-07-22 16:29:43,Data Science,107,pending,,,283.0,,"36971 Christine Meadow, Ashleytown","wrong, event",0.0,1250.0,614.0,"final, very",4.0,5.0,1.0,,,Ashleytown
400,401,Kim Tran,20.0,Female,51.0,,Port Daniel,invalid_email,,Python,110,active,,excellent,164.0,,"Apartment 20, Port David district, Tashkent, UZ, 100754","agreement, who",4.0,773.0,214.0,"word, start",3.0,1.0,3.0,100754.0,Port David district,Tashkent
401,402,Zachary Brooks,19.0,Unknown,80.0,+998897907904,Nealview,anthonyhamilton@yahoo.com,2020-10-12 00:00:00,Other,90,active,0.0,excellent,77.0,,"East Philipport 26-kv, dom 1, Tashkent",,,,,,,,,,,Tashkent
402,403,Charles Solis,,Female,93.0,,Armstrongville,invalid_email,,Python,,active,,excellent,151.0,,"Lake Michael 24-kv, dom 22, Tashkent",,,,,,,,,,,Tashkent
403,404,Benjamin Sims,19.0,Male,90.0,,North Felicia,,1986-09-16 00:00:00,Data Science,110,inactive,-2.0,average,26700.0,,"Apartment 9, Port William district, Tashkent, UZ, 100656",,,,,,,,,100656.0,Port William district,Tashkent
404,405,Jessica Davidson,,Female,,,Lake Madison,invalid_email,,Data Science,66,active,-2.0,good,74.0,,"Kimberlyside 28-kv, dom 26, Tashkent","sound, feel",3.0,1243.0,1258.0,"democratic, blood",1.0,5.0,4.0,,,Tashkent
405,406,,,Male,70.0,,New Jason,invalid_email,,Data Science,,active,,average,105.0,,,"key, hair",2.0,350.0,517.0,"leader, mission",4.0,4.0,2.0,,,
406,407,,18.0,Female,90.0,+998025369331,Romeroport,,,Python,110,pending,-2.0,average,18100.0,,,"none, test",4.0,1087.0,516.0,"five, body",5.0,4.0,4.0,,,
407,408,Melissa Sullivan,21.0,Male,90.0,,Lake Wesley,,2022-09-10 02:49:50,Python,110,pending,-2.0,excellent,160.0,,,,,,,,,,,,,
408,409,Donna White,20.0,Unknown,90.0,+998443962791,Richardbury,invalid_email,,Python,110,inactive,3.56,good,233.0,,"Apartment 27, New Patricia district, Tashkent, UZ, 100235","capital, decision",4.0,310.0,1129.0,"space, across",5.0,2.0,4.0,100235.0,New Patricia district,Tashkent
409,410,Michael Garrett,20.0,Female,64.0,,North Samanthaberg,invalid_email,,Data Science,110,active,2.18,excellent,272.0,,,,,,,,,,,,,
410,411,Robert Rojas,21.0,Unknown,69.0,+998329592641,New Randy,invalid_email,,Python,110,inactive,0.0,,258.0,,,"tend, goal",0.0,1252.0,483.0,"pull, form",3.0,4.0,1.0,,,
411,412,Alexandria Ruiz,,Unknown,,+998476352532,New Jasontown,invalid_email,2023-01-01 14:35:29,Other,110,pending,3.75,average,205.0,,UZ 100910 Tashkent New Joseph,,,,,,,,,100910.0,,Tashkent
412,413,Terry Payne,,Unknown,90.0,,Tuckerland,igonzalez@yahoo.com,,Data Science,,inactive,-2.0,average,18300.0,,"6421 Lane Falls Apt. 045, East Deborahport","how, all",2.0,1459.0,839.0,"ago, expert",1.0,4.0,3.0,,,
413,414,Roger Williams,18.0,Male,77.0,,Tommymouth,,2022-03-16 06:27:52,Python,,inactive,,,195.0,,UZ 100809 Tashkent East Michaelhaven,,,,,,,,,100809.0,,Tashkent
414,415,Victoria Butler,20.0,Female,80.0,,Lake Deborah,invalid_email,1976-09-09 00:00:00,Data Science,113,pending,0.0,good,298.0,2023-09-02 01:37:45,"East Jasonstad 26-kv, dom 14, Tashkent",,,,,,,,,,,Tashkent
415,416,,20.0,Unknown,85.0,,Gregoryville,invalid_email,,Python,110,active,,good,241.0,2006-05-03 23:59:00,,,,,,,,,,,,
416,417,Valerie Cohen,20.0,Male,78.0,+998069214376,West Christinatown,,2022-07-30 13:16:52,Data Science,,pending,-2.0,good,224.0,,UZ 100155 Tashkent Lake Lukeland,,,,,,,,,100155.0,,Tashkent
417,418,,22.0,Unknown,90.0,+998368286357,North Jonathan,,,Other,110,pending,15.5,good,210.0,,UZ 100507 Tashkent Lake Jodiview,,,,,,,,,100507.0,,Tashkent
418,419,,,Unknown,90.0,+998257538008,South Joshuamouth,invalid_email,,Data Science,,pending,0.0,excellent,13500.0,2023-04-05 22:37:26,"Port Catherinemouth 29-kv, dom 47, Tashkent","camera, argue",1.0,908.0,489.0,"body, husband",2.0,3.0,2.0,,,Tashkent
419,420,Shirley Mccann,,Unknown,91.0,,South Claudiafort,,2022-05-27 18:52:58,Data Science,,inactive,,good,204.0,,"28439 Frances Extension Suite 697, Ronaldburgh","practice, know",5.0,1232.0,1067.0,"very, thing",2.0,4.0,1.0,,,Ronaldburgh
420,421,,20.0,Male,,,South Stephanie,invalid_email,2014-12-17 00:00:00,Data Science,,pending,0.0,excellent,209.0,,"791 Norma Fork, Port Garyport","radio, summer",4.0,413.0,910.0,"marriage, help",3.0,3.0,5.0,,,
421,422,Steven Butler,21.0,Female,55.0,,Ayersview,wellslynn@bishop-bates.com,2023-05-20 02:06:34,Other,110,inactive,,average,149.0,2022-12-15 01:57:14,"Apartment 49, Wallshire district, Tashkent, UZ, 100522","for, save",1.0,1475.0,731.0,"group, public",1.0,3.0,1.0,100522.0,Wallshire district,Tashkent
422,423,David Daugherty,20.0,Female,,,Josemouth,invalid_email,,Other,77,inactive,-2.0,good,104.0,,,"manager, election",3.0,1335.0,205.0,"actually, talk",4.0,5.0,5.0,,,
423,424,Christopher Gill,22.0,Female,,,Jessicaview,bassmichael@hotmail.com,,Data Science,60,inactive,-2.0,excellent,218.0,,"Apartment 23, East Chad district, Tashkent, UZ, 100316","world, computer",3.0,588.0,652.0,"wide, exactly",2.0,2.0,2.0,100316.0,East Chad district,Tashkent
424,425,Timothy Winters,,Male,,,Vasquezberg,invalid_email,,Data Science,110,pending,,excellent,65.0,,UZ 100174 Tashkent Michaeltown,"space, mother",2.0,889.0,505.0,"possible, kitchen",3.0,3.0,2.0,100174.0,,Tashkent
425,426,Sarah Nelson,18.0,Female,76.0,+998698025596,Port Jessicafort,invalid_email,,Data Science,70,inactive,3.24,excellent,100.0,,,,,,,,,,,,,
426,427,Ryan Baker,22.0,Male,64.0,+998034595909,Nicholston,anthony51@barajas-li.com,2021-02-25 08:59:45,Python,81,pending,,excellent,284.0,,UZ 100113 Tashkent North Roy,"fight, difference",0.0,628.0,514.0,"allow, condition",1.0,2.0,2.0,100113.0,,Tashkent
427,428,,,Female,,+998558940205,Thompsonberg,invalid_email,,Data Science,75,pending,15.5,excellent,17400.0,,"Apartment 44, Smithshire district, Tashkent, UZ, 100091","nation, if",4.0,1339.0,1067.0,"assume, matter",5.0,4.0,5.0,100091.0,Smithshire district,Tashkent
428,429,Anthony Armstrong,,Unknown,,+998348338711,Laurenmouth,maryjimenez@mullins.biz,,Python,110,active,,good,22200.0,,UZ 100144 Tashkent Lake Dawnside,"travel, exactly",0.0,795.0,317.0,"add, hot",1.0,2.0,5.0,100144.0,,Tashkent
429,430,Tammy Green,21.0,Female,90.0,,Rushfurt,invalid_email,,Data Science,,inactive,15.5,good,65.0,,"Apartment 47, East Michele district, Tashkent, UZ, 100025","beyond, federal",1.0,749.0,540.0,"away, south",5.0,1.0,5.0,100025.0,East Michele district,Tashkent
430,431,Juan Wright,22.0,Female,84.0,+998870389711,North Robertshire,,,Other,,pending,,average,26000.0,,UZ 100116 Tashkent Jamesfort,"pass, federal",3.0,1115.0,932.0,"fund, main",3.0,3.0,2.0,100116.0,,Tashkent
431,432,,21.0,Female,63.0,+998568390447,Sharpmouth,troy24@gmail.com,,Other,,inactive,15.5,average,281.0,1984-09-10 17:56:00,"Gibsonhaven 7-kv, dom 6, Tashkent",,,,,,,,,,,Tashkent
432,433,Belinda Crawford,22.0,Female,90.0,,South Adamside,invalid_email,,Data Science,,inactive,,excellent,79.0,,UZ 100395 Tashkent West Jasonport,,,,,,,,,100395.0,,Tashkent
433,434,Danielle Roberts,20.0,Male,90.0,,New Timothystad,,,Data Science,,active,0.0,average,201.0,,,"test, decide",5.0,1045.0,610.0,"left, picture",2.0,4.0,4.0,,,
434,435,Barbara Allen,,Female,73.0,,Josephside,invalid_email,,Data Science,94,active,,,74.0,2020-10-17 20:07:42,UZ 100323 Tashkent North Tracyport,,,,,,,,,100323.0,,Tashkent
435,436,,,Female,90.0,,Lake Jeffrey,ramirezrobin@yahoo.com,,Data Science,85,inactive,,excellent,23500.0,,"32167 Phillips Expressway, Lake Brittany","success, current",0.0,1070.0,873.0,"issue, performance",3.0,1.0,3.0,,,
436,437,,20.0,Male,60.0,+998792758616,Garciaton,hensonchristina@brown.com,2022-11-26 02:57:00,Data Science,110,pending,15.5,good,68.0,2023-05-28 14:04:07,"Apartment 49, New William district, Tashkent, UZ, 100630","any, bad",3.0,1029.0,217.0,"whatever, his",3.0,5.0,3.0,100630.0,New William district,Tashkent
437,438,,21.0,Female,,,Clarkchester,emilyhahn@sanchez.biz,,Python,110,inactive,,,162.0,,"Apartment 50, Port Hannahchester district, Tashkent, UZ, 100469",,,,,,,,,100469.0,Port Hannahchester district,Tashkent
438,439,Jessica Ford,21.0,Unknown,68.0,,East Hollyville,jeffrey59@murphy-andrews.com,,Data Science,110,pending,0.0,excellent,6300.0,,"New Andreaton 3-kv, dom 49, Tashkent","event, authority",3.0,381.0,811.0,"speech, environment",4.0,2.0,3.0,,,Tashkent
439,440,Scott Bailey,,Female,100.0,,South Cynthiamouth,invalid_email,1998-01-08 00:00:00,Data Science,,inactive,,average,157.0,1993-01-07 19:37:00,"East Melissa 19-kv, dom 44, Tashkent","wrong, central",4.0,513.0,1090.0,"anyone, space",2.0,3.0,5.0,,,Tashkent
440,441,Christopher Stevenson,18.0,Female,95.0,,Lake Marilyn,invalid_email,2023-06-07 00:00:00,Python,70,inactive,,good,29900.0,,"Kathleenchester 19-kv, dom 10, Tashkent","full, for",1.0,438.0,1473.0,"present, standard",1.0,3.0,3.0,,,Tashkent
441,442,Chris Hernandez,19.0,Unknown,90.0,+998498991644,Taylorview,,,Python,65,pending,,excellent,236.0,,"Apartment 32, Tammychester district, Tashkent, UZ, 100928","matter, test",3.0,956.0,612.0,"as, work",1.0,1.0,5.0,100928.0,Tammychester district,Tashkent
442,443,,18.0,Female,69.0,,Meyershire,invalid_email,,Python,,active,,excellent,297.0,2021-07-03 07:42:01,"721 Ball Camp Suite 246, Hernandeztown","official, choice",0.0,883.0,1290.0,"green, again",1.0,3.0,3.0,,,Hernandeztown
443,444,,19.0,Unknown,90.0,+998399097439,East Brianport,invalid_email,2021-12-17 23:52:06,Python,,active,3.07,,213.0,2021-12-25 23:23:40,"Apartment 44, East Michele district, Tashkent, UZ, 100459","leader, everything",4.0,1489.0,423.0,"public, level",5.0,4.0,5.0,100459.0,East Michele district,Tashkent
444,445,Nathan Bell,20.0,Unknown,,+998418009796,West Tylerport,invalid_email,,Python,110,active,15.5,average,192.0,,"5951 Richard Common, Wilsonview","what, sometimes",4.0,720.0,814.0,"dinner, where",2.0,4.0,2.0,,,Wilsonview
445,446,Michael Delgado,18.0,Female,92.0,+998570816072,East Michelle,lbailey@gmail.com,,Python,95,pending,,excellent,215.0,2021-07-14 06:26:55,,"article, west",3.0,1085.0,1135.0,"call, edge",3.0,1.0,1.0,,,
446,447,Brandy King,,Unknown,81.0,,East Mark,invalid_email,,Other,,active,0.0,excellent,117.0,,"39753 Emily Harbors, North Danielleview","center, benefit",4.0,669.0,732.0,"still, piece",3.0,4.0,4.0,,,
447,448,Karen Martinez,,Unknown,70.0,,Owenfort,invalid_email,,Python,60,pending,,,252.0,2021-12-30 03:33:45,UZ 100447 Tashkent New Kevin,,,,,,,,,100447.0,,Tashkent
448,449,Jeffery Miller,20.0,Female,71.0,+998623717152,Thomasstad,,2022-01-27 23:34:09,Data Science,109,pending,,,251.0,1980-12-01 20:14:00,,"assume, assume",0.0,976.0,689.0,"the, front",5.0,5.0,5.0,,,
449,450,Daniel Murphy,19.0,Unknown,70.0,,Lake Nathan,joseph15@may-martinez.info,2025-11-12 00:00:00,Python,97,pending,0.0,excellent,243.0,,,"raise, skill",1.0,491.0,799.0,"personal, long",5.0,3.0,2.0,,,
450,451,Amber Brooks,21.0,Female,69.0,,East Don,richard36@gmail.com,,Data Science,,pending,0.0,excellent,193.0,,"Lake David 11-kv, dom 11, Tashkent","hour, ready",4.0,693.0,444.0,"once, general",1.0,5.0,1.0,,,Tashkent
451,452,Anna Ayers,22.0,Unknown,63.0,+998012705764,Lake Kim,,,Data Science,,inactive,-2.0,excellent,235.0,,,,,,,,,,,,,
452,453,Julie Flores,18.0,Female,,+998720111733,North Josephchester,invalid_email,,Data Science,110,active,15.5,excellent,12200.0,2014-10-09 12:03:00,UZ 100779 Tashkent Sophiashire,,,,,,,,,100779.0,,Tashkent
453,454,Michael Riley,,Unknown,,+998082963715,Jamesside,bnewman@edwards.net,,Python,,active,-2.0,average,19800.0,2023-05-05 13:31:41,"South Jonathanview 11-kv, dom 15, Tashkent",,,,,,,,,,,Tashkent
454,455,Emily Ray,22.0,Female,,+998479145964,North Christopherton,invalid_email,,Data Science,,active,15.5,excellent,184.0,,UZ 100680 Tashkent Cartermouth,"may, challenge",0.0,1386.0,1411.0,"wife, mouth",5.0,2.0,4.0,100680.0,,Tashkent
455,456,,,Female,63.0,,Perezmouth,invalid_email,,Python,84,active,,good,18900.0,,"11041 Kristen Mountain, Stewartshire",,,,,,,,,,,Stewartshire
456,457,Wendy Williams,20.0,Female,54.0,+998544662154,Port Luisstad,rogershannah@calderon-romero.com,,Python,72,pending,,,279.0,,"New Katherine 17-kv, dom 14, Tashkent",,,,,,,,,,,Tashkent
457,458,Steven Gray,18.0,Male,93.0,+998527641564,Rogerville,invalid_email,,Python,84,inactive,,excellent,21400.0,,,"garden, Mrs",1.0,819.0,1374.0,"ten, safe",4.0,2.0,5.0,,,
458,459,Melanie Kline,,Female,91.0,+998961195797,Rodriguezborough,invalid_email,,Python,,pending,,excellent,29000.0,,UZ 100349 Tashkent Bryantmouth,"throw, free",5.0,1179.0,918.0,"identify, network",2.0,2.0,4.0,100349.0,,Tashkent
